Date,Location,Temp_C
1887-10-01,Chicago,9.778
1887-11-01,Chicago,5.343999999999999
1887-12-01,Chicago,1.41
1888-01-01,Chicago,-5.747000000000001
1888-02-01,Chicago,-1.93
1888-03-01,Chicago,-0.4750000000000001
1888-04-01,Chicago,5.972
1888-05-01,Chicago,9.124
1888-06-01,Chicago,17.719
1888-07-01,Chicago,21.542
1888-08-01,Chicago,21.126
1888-09-01,Chicago,16.201
1888-10-01,Chicago,10.435
1888-11-01,Chicago,7.375999999999999
1888-12-01,Chicago,3.575
1889-01-01,Chicago,2.154
1889-02-01,Chicago,-3.602
1889-03-01,Chicago,4.902
1889-04-01,Chicago,7.4140000000000015
1889-05-01,Chicago,10.849
1889-06-01,Chicago,14.805
1889-07-01,Chicago,20.839
1889-08-01,Chicago,21.693
1889-09-01,Chicago,17.846
1889-10-01,Chicago,9.758
1889-11-01,Chicago,6.132000000000001
1889-12-01,Chicago,7.411
1890-01-01,Chicago,2.877
1890-02-01,Chicago,3.3830000000000005
1890-03-01,Chicago,-0.008
1890-04-01,Chicago,7.327000000000001
1890-05-01,Chicago,9.38
1890-06-01,Chicago,19.446
1890-07-01,Chicago,21.691
1890-08-01,Chicago,20.133000000000006
1890-09-01,Chicago,16.656
1890-10-01,Chicago,11.993
1890-11-01,Chicago,7.619
1890-12-01,Chicago,2.0340000000000003
1891-01-01,Chicago,2.27
1891-02-01,Chicago,1.42
1891-03-01,Chicago,0.7650000000000001
1891-04-01,Chicago,7.857
1891-05-01,Chicago,10.329999999999998
1891-06-01,Chicago,17.62
1891-07-01,Chicago,18.943
1891-08-01,Chicago,21.407
1891-09-01,Chicago,21.053
1891-10-01,Chicago,12.279000000000002
1891-11-01,Chicago,4.093999999999999
1891-12-01,Chicago,5.466
1892-01-01,Chicago,-2.974
1892-02-01,Chicago,2.228
1892-03-01,Chicago,1.324
1892-04-01,Chicago,5.957999999999999
1892-05-01,Chicago,9.601
1892-06-01,Chicago,17.098
1892-07-01,Chicago,21.542
1892-08-01,Chicago,21.993
1892-09-01,Chicago,18.388
1892-10-01,Chicago,12.629
1892-11-01,Chicago,3.963
1892-12-01,Chicago,-1.2110000000000003
1893-01-01,Chicago,-6.581
1893-02-01,Chicago,-3.112
1893-03-01,Chicago,1.941
1893-04-01,Chicago,6.178999999999999
1893-05-01,Chicago,9.789
1893-06-01,Chicago,18.612
1893-07-01,Chicago,22.361
1893-08-01,Chicago,21.375
1893-09-01,Chicago,18.446
1893-10-01,Chicago,12.772
1893-11-01,Chicago,4.946000000000001
1893-12-01,Chicago,0.1319999999999999
1894-01-01,Chicago,1.412
1894-02-01,Chicago,-1.831
1894-03-01,Chicago,6.472
1894-04-01,Chicago,8.212
1894-05-01,Chicago,11.223
1894-06-01,Chicago,19.34
1894-07-01,Chicago,22.573
1894-08-01,Chicago,22.112
1894-09-01,Chicago,19.85
1894-10-01,Chicago,12.379
1894-11-01,Chicago,3.981
1894-12-01,Chicago,3.769
1895-01-01,Chicago,-4.08
1895-02-01,Chicago,-5.14
1895-03-01,Chicago,1.231
1895-04-01,Chicago,8.326
1895-05-01,Chicago,12.404000000000002
1895-06-01,Chicago,19.009
1895-07-01,Chicago,20.66
1895-08-01,Chicago,22.796
1895-09-01,Chicago,20.804
1895-10-01,Chicago,9.063
1895-11-01,Chicago,4.837
1895-12-01,Chicago,1.958
1896-01-01,Chicago,0.4880000000000002
1896-02-01,Chicago,-0.102
1896-03-01,Chicago,0.4810000000000003
1896-04-01,Chicago,10.246
1896-05-01,Chicago,15.947
1896-06-01,Chicago,18.023
1896-07-01,Chicago,21.532
1896-08-01,Chicago,22.815
1896-09-01,Chicago,16.499000000000002
1896-10-01,Chicago,9.968
1896-11-01,Chicago,5.814
1896-12-01,Chicago,3.005
1897-01-01,Chicago,-1.192
1897-02-01,Chicago,1.238
1897-03-01,Chicago,2.345
1897-04-01,Chicago,6.565
1897-05-01,Chicago,10.31
1897-06-01,Chicago,16.292
1897-07-01,Chicago,23.099
1897-08-01,Chicago,20.589
1897-09-01,Chicago,20.937
1897-10-01,Chicago,14.99
1897-11-01,Chicago,5.724
1897-12-01,Chicago,-0.349
1898-01-01,Chicago,1.104
1898-02-01,Chicago,0.282
1898-03-01,Chicago,5.386
1898-04-01,Chicago,6.292999999999999
1898-05-01,Chicago,11.41
1898-06-01,Chicago,18.325
1898-07-01,Chicago,22.201
1898-08-01,Chicago,22.159
1898-09-01,Chicago,20.086
1898-10-01,Chicago,11.684
1898-11-01,Chicago,4.919
1898-12-01,Chicago,-0.914
1899-01-01,Chicago,-1.213
1899-02-01,Chicago,-4.805
1899-03-01,Chicago,-0.4589999999999996
1899-04-01,Chicago,9.102
1899-05-01,Chicago,12.492
1899-06-01,Chicago,18.366
1899-07-01,Chicago,21.489
1899-08-01,Chicago,23.479
1899-09-01,Chicago,17.581
1899-10-01,Chicago,15.05
1899-11-01,Chicago,9.056
1899-12-01,Chicago,1.263
1900-01-01,Chicago,1.905
1900-02-01,Chicago,-3.409
1900-03-01,Chicago,-0.282
1900-04-01,Chicago,8.347000000000001
1900-05-01,Chicago,13.055
1900-06-01,Chicago,16.976
1900-07-01,Chicago,21.291
1900-08-01,Chicago,25.207
1900-09-01,Chicago,19.884
1900-10-01,Chicago,16.647000000000002
1900-11-01,Chicago,5.738
1900-12-01,Chicago,2.208
1901-01-01,Chicago,0.0080000000000002
1901-02-01,Chicago,-4.953
1901-03-01,Chicago,2.167
1901-04-01,Chicago,7.3210000000000015
1901-05-01,Chicago,11.095999999999998
1901-06-01,Chicago,18.588
1901-07-01,Chicago,24.887
1901-08-01,Chicago,22.493
1901-09-01,Chicago,18.541
1901-10-01,Chicago,13.757
1901-11-01,Chicago,5.311999999999999
1901-12-01,Chicago,-0.7410000000000001
1902-01-01,Chicago,-0.179
1902-02-01,Chicago,-2.65
1902-03-01,Chicago,5.484
1902-04-01,Chicago,6.867999999999999
1902-05-01,Chicago,12.601
1902-06-01,Chicago,15.446
1902-07-01,Chicago,21.812
1902-08-01,Chicago,20.46
1902-09-01,Chicago,16.97
1902-10-01,Chicago,13.074000000000002
1902-11-01,Chicago,10.309
1902-12-01,Chicago,0.2570000000000001
1903-01-01,Chicago,-0.8829999999999999
1903-02-01,Chicago,-0.8370000000000001
1903-03-01,Chicago,6.6110000000000015
1903-04-01,Chicago,7.547999999999999
1903-05-01,Chicago,13.082999999999998
1903-06-01,Chicago,14.772
1903-07-01,Chicago,21.194000000000003
1903-08-01,Chicago,20.406
1903-09-01,Chicago,18.511
1903-10-01,Chicago,12.807
1903-11-01,Chicago,4.738
1903-12-01,Chicago,-3.108
1904-01-01,Chicago,-4.933
1904-02-01,Chicago,-6.234999999999999
1904-03-01,Chicago,2.325
1904-04-01,Chicago,4.146000000000001
1904-05-01,Chicago,11.604
1904-06-01,Chicago,16.497
1904-07-01,Chicago,20.79
1904-08-01,Chicago,20.232
1904-09-01,Chicago,18.466
1904-10-01,Chicago,12.588
1904-11-01,Chicago,7.776999999999999
1904-12-01,Chicago,-0.5590000000000002
1905-01-01,Chicago,-3.876
1905-02-01,Chicago,-5.307
1905-03-01,Chicago,4.622
1905-04-01,Chicago,6.621
1905-05-01,Chicago,10.845999999999998
1905-06-01,Chicago,16.811
1905-07-01,Chicago,20.585
1905-08-01,Chicago,22.573
1905-09-01,Chicago,19.651
1905-10-01,Chicago,12.102
1905-11-01,Chicago,5.94
1905-12-01,Chicago,2.467
1906-01-01,Chicago,3.241
1906-02-01,Chicago,-0.6459999999999999
1906-03-01,Chicago,-0.2349999999999999
1906-04-01,Chicago,8.236
1906-05-01,Chicago,11.781
1906-06-01,Chicago,17.047
1906-07-01,Chicago,21.061
1906-08-01,Chicago,24.127
1906-09-01,Chicago,21.146
1906-10-01,Chicago,12.167
1906-11-01,Chicago,6.659
1906-12-01,Chicago,2.17
1907-01-01,Chicago,-0.0699999999999998
1907-02-01,Chicago,-1.009
1907-03-01,Chicago,6.332000000000001
1907-04-01,Chicago,2.829
1907-05-01,Chicago,7.837999999999999
1907-06-01,Chicago,16.217
1907-07-01,Chicago,21.272
1907-08-01,Chicago,21.046
1907-09-01,Chicago,18.033
1907-10-01,Chicago,10.975
1907-11-01,Chicago,5.920999999999999
1907-12-01,Chicago,2.462
1908-01-01,Chicago,0.979
1908-02-01,Chicago,-1.032
1908-03-01,Chicago,4.48
1908-04-01,Chicago,7.327000000000001
1908-05-01,Chicago,11.947
1908-06-01,Chicago,17.105999999999998
1908-07-01,Chicago,21.942
1908-08-01,Chicago,21.936
1908-09-01,Chicago,21.314
1908-10-01,Chicago,13.174
1908-11-01,Chicago,7.3809999999999985
1908-12-01,Chicago,1.58
1909-01-01,Chicago,1.108
1909-02-01,Chicago,2.0050000000000003
1909-03-01,Chicago,2.62
1909-04-01,Chicago,5.228
1909-05-01,Chicago,10.345
1909-06-01,Chicago,16.917
1909-07-01,Chicago,20.894
1909-08-01,Chicago,23.36
1909-09-01,Chicago,17.753
1909-10-01,Chicago,10.4
1909-11-01,Chicago,10.345999999999998
1909-12-01,Chicago,-2.329
1910-01-01,Chicago,-1.069
1910-02-01,Chicago,-2.008
1910-03-01,Chicago,9.045
1910-04-01,Chicago,8.743
1910-05-01,Chicago,8.782
1910-06-01,Chicago,17.229
1910-07-01,Chicago,23.023000000000003
1910-08-01,Chicago,22.502
1910-09-01,Chicago,18.11
1910-10-01,Chicago,14.554
1910-11-01,Chicago,4.16
1910-12-01,Chicago,-0.7119999999999997
1911-01-01,Chicago,0.633
1911-02-01,Chicago,2.2590000000000003
1911-03-01,Chicago,3.992
1911-04-01,Chicago,5.941000000000002
1911-05-01,Chicago,14.886
1911-06-01,Chicago,19.439
1911-07-01,Chicago,22.667
1911-08-01,Chicago,21.865
1911-09-01,Chicago,19.077
1911-10-01,Chicago,11.827
1911-11-01,Chicago,3.98
1911-12-01,Chicago,3.853
1912-01-01,Chicago,-8.59
1912-02-01,Chicago,-3.942
1912-03-01,Chicago,-1.97
1912-04-01,Chicago,7.532
1912-05-01,Chicago,12.082
1912-06-01,Chicago,15.954
1912-07-01,Chicago,21.209
1912-08-01,Chicago,20.953000000000003
1912-09-01,Chicago,19.624
1912-10-01,Chicago,13.24
1912-11-01,Chicago,7.556999999999999
1912-12-01,Chicago,3.795
1913-01-01,Chicago,1.2310000000000003
1913-02-01,Chicago,-2.108
1913-03-01,Chicago,2.219
1913-04-01,Chicago,7.877000000000002
1913-05-01,Chicago,11.082999999999998
1913-06-01,Chicago,18.383
1913-07-01,Chicago,21.992
1913-08-01,Chicago,23.11
1913-09-01,Chicago,18.703
1913-10-01,Chicago,12.475
1913-11-01,Chicago,9.54
1913-12-01,Chicago,5.42
1914-01-01,Chicago,2.9630000000000005
1914-02-01,Chicago,-5.1080000000000005
1914-03-01,Chicago,2.4330000000000003
1914-04-01,Chicago,6.87
1914-05-01,Chicago,12.813
1914-06-01,Chicago,17.422
1914-07-01,Chicago,22.481
1914-08-01,Chicago,22.648000000000003
1914-09-01,Chicago,18.801
1914-10-01,Chicago,15.183
1914-11-01,Chicago,7.56
1914-12-01,Chicago,-1.656
1915-01-01,Chicago,-1.929
1915-02-01,Chicago,3.492
1915-03-01,Chicago,1.829
1915-04-01,Chicago,10.996
1915-05-01,Chicago,9.057
1915-06-01,Chicago,14.799
1915-07-01,Chicago,19.788
1915-08-01,Chicago,19.239
1915-09-01,Chicago,19.605
1915-10-01,Chicago,13.573
1915-11-01,Chicago,8.302
1915-12-01,Chicago,0.983
1916-01-01,Chicago,1.6989999999999998
1916-02-01,Chicago,-2.286
1916-03-01,Chicago,1.08
1916-04-01,Chicago,6.94
1916-05-01,Chicago,11.486
1916-06-01,Chicago,14.3
1916-07-01,Chicago,24.936
1916-08-01,Chicago,23.889
1916-09-01,Chicago,17.808
1916-10-01,Chicago,12.303
1916-11-01,Chicago,7.08
1916-12-01,Chicago,-1.205
1917-01-01,Chicago,-1.882
1917-02-01,Chicago,-4.763999999999999
1917-03-01,Chicago,3.5210000000000004
1917-04-01,Chicago,5.33
1917-05-01,Chicago,8.126999999999999
1917-06-01,Chicago,14.688
1917-07-01,Chicago,21.263
1917-08-01,Chicago,21.052
1917-09-01,Chicago,17.37
1917-10-01,Chicago,7.93
1917-11-01,Chicago,6.872999999999998
1917-12-01,Chicago,-2.8360000000000003
1918-01-01,Chicago,-7.596
1918-02-01,Chicago,-0.965
1918-03-01,Chicago,5.939
1918-04-01,Chicago,5.26
1918-05-01,Chicago,13.529000000000002
1918-06-01,Chicago,16.619
1918-07-01,Chicago,20.468
1918-08-01,Chicago,24.374
1918-09-01,Chicago,15.536
1918-10-01,Chicago,14.300999999999998
1918-11-01,Chicago,8.086
1918-12-01,Chicago,5.195
1919-01-01,Chicago,2.2
1919-02-01,Chicago,1.6749999999999998
1919-03-01,Chicago,4.187
1919-04-01,Chicago,7.1400000000000015
1919-05-01,Chicago,10.18
1919-06-01,Chicago,20.22
1919-07-01,Chicago,23.442
1919-08-01,Chicago,22.222
1919-09-01,Chicago,20.236
1919-10-01,Chicago,13.9
1919-11-01,Chicago,5.645
1919-12-01,Chicago,-3.3800000000000003
1920-01-01,Chicago,-4.782
1920-02-01,Chicago,-1.915
1920-03-01,Chicago,4.212
1920-04-01,Chicago,4.1930000000000005
1920-05-01,Chicago,10.284
1920-06-01,Chicago,17.86
1920-07-01,Chicago,20.218
1920-08-01,Chicago,21.397
1920-09-01,Chicago,20.767
1920-10-01,Chicago,16.387
1920-11-01,Chicago,6.26
1920-12-01,Chicago,3.045
1921-01-01,Chicago,2.9120000000000004
1921-02-01,Chicago,2.8430000000000004
1921-03-01,Chicago,7.459
1921-04-01,Chicago,10.155
1921-05-01,Chicago,13.419
1921-06-01,Chicago,20.412
1921-07-01,Chicago,25.554
1921-08-01,Chicago,22.5
1921-09-01,Chicago,21.167
1921-10-01,Chicago,13.035
1921-11-01,Chicago,5.557
1921-12-01,Chicago,2.31
1922-01-01,Chicago,-1.3159999999999998
1922-02-01,Chicago,0.4720000000000001
1922-03-01,Chicago,4.482
1922-04-01,Chicago,7.29
1922-05-01,Chicago,14.41
1922-06-01,Chicago,18.128
1922-07-01,Chicago,20.981
1922-08-01,Chicago,22.628
1922-09-01,Chicago,20.234
1922-10-01,Chicago,14.13
1922-11-01,Chicago,8.655999999999999
1922-12-01,Chicago,0.964
1923-01-01,Chicago,1.2960000000000005
1923-02-01,Chicago,-3.247
1923-03-01,Chicago,0.3560000000000003
1923-04-01,Chicago,6.025
1923-05-01,Chicago,10.387
1923-06-01,Chicago,19.013
1923-07-01,Chicago,22.17
1923-08-01,Chicago,21.28
1923-09-01,Chicago,18.645
1923-10-01,Chicago,11.584
1923-11-01,Chicago,7.677
1923-12-01,Chicago,6.303000000000001
1924-01-01,Chicago,-3.79
1924-02-01,Chicago,-0.1669999999999999
1924-03-01,Chicago,1.724
1924-04-01,Chicago,6.8020000000000005
1924-05-01,Chicago,8.332999999999998
1924-06-01,Chicago,15.499
1924-07-01,Chicago,19.85
1924-08-01,Chicago,21.19400000000001
1924-09-01,Chicago,15.99
1924-10-01,Chicago,15.122
1924-11-01,Chicago,6.936999999999999
1924-12-01,Chicago,-2.312
1925-01-01,Chicago,-1.501
1925-02-01,Chicago,2.024
1925-03-01,Chicago,4.513
1925-04-01,Chicago,9.596
1925-05-01,Chicago,9.442
1925-06-01,Chicago,18.531
1925-07-01,Chicago,21.224
1925-08-01,Chicago,22.456
1925-09-01,Chicago,21.04
1925-10-01,Chicago,7.585
1925-11-01,Chicago,5.289
1925-12-01,Chicago,-0.9819999999999998
1926-01-01,Chicago,0.0650000000000001
1926-02-01,Chicago,1.4
1926-03-01,Chicago,-0.4130000000000002
1926-04-01,Chicago,3.989
1926-05-01,Chicago,11.841
1926-06-01,Chicago,14.686
1926-07-01,Chicago,21.365
1926-08-01,Chicago,22.665
1926-09-01,Chicago,18.193
1926-10-01,Chicago,11.63
1926-11-01,Chicago,4.686999999999999
1926-12-01,Chicago,-0.6579999999999999
1927-01-01,Chicago,-1.0339999999999998
1927-02-01,Chicago,3.594
1927-03-01,Chicago,5.971
1927-04-01,Chicago,7.056
1927-05-01,Chicago,10.371
1927-06-01,Chicago,15.408
1927-07-01,Chicago,20.993
1927-08-01,Chicago,19.59
1927-09-01,Chicago,20.857
1927-10-01,Chicago,14.765
1927-11-01,Chicago,8.295
1927-12-01,Chicago,0.669
1928-01-01,Chicago,0.415
1928-02-01,Chicago,1.504
1928-03-01,Chicago,3.302
1928-04-01,Chicago,5.062
1928-05-01,Chicago,11.618
1928-06-01,Chicago,14.454
1928-07-01,Chicago,21.778
1928-08-01,Chicago,22.678
1928-09-01,Chicago,16.886
1928-10-01,Chicago,13.897
1928-11-01,Chicago,7.691
1928-12-01,Chicago,3.18
1929-01-01,Chicago,-4.742
1929-02-01,Chicago,-3.429
1929-03-01,Chicago,6.337999999999999
1929-04-01,Chicago,8.446
1929-05-01,Chicago,10.085
1929-06-01,Chicago,15.532
1929-07-01,Chicago,21.969
1929-08-01,Chicago,21.264
1929-09-01,Chicago,18.668
1929-10-01,Chicago,11.839
1929-11-01,Chicago,4.574
1929-12-01,Chicago,0.8640000000000001
1930-01-01,Chicago,-3.133
1930-02-01,Chicago,4.633
1930-03-01,Chicago,3.137
1930-04-01,Chicago,7.655
1930-05-01,Chicago,12.377
1930-06-01,Chicago,17.831
1930-07-01,Chicago,22.486
1930-08-01,Chicago,23.228
1930-09-01,Chicago,19.914
1930-10-01,Chicago,11.836
1930-11-01,Chicago,7.992000000000001
1930-12-01,Chicago,1.485
1931-01-01,Chicago,2.837
1931-02-01,Chicago,4.4830000000000005
1931-03-01,Chicago,2.739
1931-04-01,Chicago,7.859
1931-05-01,Chicago,10.104
1931-06-01,Chicago,19.343
1931-07-01,Chicago,23.866
1931-08-01,Chicago,23.06
1931-09-01,Chicago,22.158
1931-10-01,Chicago,15.086
1931-11-01,Chicago,11.278
1931-12-01,Chicago,5.8740000000000006
1932-01-01,Chicago,4.5120000000000005
1932-02-01,Chicago,3.495
1932-03-01,Chicago,-0.3500000000000001
1932-04-01,Chicago,6.335
1932-05-01,Chicago,12.069
1932-06-01,Chicago,18.803
1932-07-01,Chicago,22.503
1932-08-01,Chicago,23.122
1932-09-01,Chicago,18.294
1932-10-01,Chicago,12.418
1932-11-01,Chicago,4.869
1932-12-01,Chicago,1.194
1933-01-01,Chicago,5.276
1933-02-01,Chicago,-0.701
1933-03-01,Chicago,2.877
1933-04-01,Chicago,6.9830000000000005
1933-05-01,Chicago,12.302
1933-06-01,Chicago,21.275
1933-07-01,Chicago,23.008000000000003
1933-08-01,Chicago,21.727
1933-09-01,Chicago,21.325
1933-10-01,Chicago,11.923
1933-11-01,Chicago,5.252999999999999
1933-12-01,Chicago,1.784
1934-01-01,Chicago,3.269
1934-02-01,Chicago,-3.059
1934-03-01,Chicago,0.963
1934-04-01,Chicago,6.7810000000000015
1934-05-01,Chicago,14.684
1934-06-01,Chicago,20.334
1934-07-01,Chicago,23.913
1934-08-01,Chicago,22.25
1934-09-01,Chicago,18.574
1934-10-01,Chicago,13.73
1934-11-01,Chicago,9.309
1934-12-01,Chicago,-0.26
1935-01-01,Chicago,-0.7020000000000001
1935-02-01,Chicago,0.62
1935-03-01,Chicago,5.737
1935-04-01,Chicago,5.837000000000001
1935-05-01,Chicago,8.492999999999999
1935-06-01,Chicago,15.541
1935-07-01,Chicago,23.969
1935-08-01,Chicago,23.239
1935-09-01,Chicago,18.71
1935-10-01,Chicago,12.848
1935-11-01,Chicago,6.31
1935-12-01,Chicago,-0.496
1936-01-01,Chicago,-3.635
1936-02-01,Chicago,-6.916
1936-03-01,Chicago,4.664
1936-04-01,Chicago,4.684
1936-05-01,Chicago,14.21
1936-06-01,Chicago,16.027
1936-07-01,Chicago,24.183000000000003
1936-08-01,Chicago,24.213
1936-09-01,Chicago,20.241
1936-10-01,Chicago,12.072
1936-11-01,Chicago,5.023999999999999
1936-12-01,Chicago,3.516
1937-01-01,Chicago,0.613
1937-02-01,Chicago,0.019
1937-03-01,Chicago,1.425
1937-04-01,Chicago,6.4540000000000015
1937-05-01,Chicago,11.983
1937-06-01,Chicago,16.816
1937-07-01,Chicago,22.6
1937-08-01,Chicago,24.702
1937-09-01,Chicago,18.765
1937-10-01,Chicago,11.242
1937-11-01,Chicago,5.438
1937-12-01,Chicago,-0.1319999999999999
1938-01-01,Chicago,-0.6209999999999999
1938-02-01,Chicago,3.2660000000000005
1938-03-01,Chicago,7.494
1938-04-01,Chicago,8.046000000000001
1938-05-01,Chicago,11.752
1938-06-01,Chicago,16.944000000000003
1938-07-01,Chicago,22.085
1938-08-01,Chicago,23.966
1938-09-01,Chicago,18.445
1938-10-01,Chicago,15.008
1938-11-01,Chicago,8.397
1938-12-01,Chicago,1.982
1939-01-01,Chicago,2.5410000000000004
1939-02-01,Chicago,-0.307
1939-03-01,Chicago,3.694
1939-04-01,Chicago,5.601
1939-05-01,Chicago,13.444
1939-06-01,Chicago,19.008
1939-07-01,Chicago,22.419
1939-08-01,Chicago,22.901
1939-09-01,Chicago,21.187
1939-10-01,Chicago,13.648
1939-11-01,Chicago,7.191
1939-12-01,Chicago,4.863
1940-01-01,Chicago,-4.463
1940-02-01,Chicago,0.846
1940-03-01,Chicago,0.4539999999999997
1940-04-01,Chicago,5.564
1940-05-01,Chicago,9.87
1940-06-01,Chicago,17.447
1940-07-01,Chicago,22.422
1940-08-01,Chicago,22.363000000000003
1940-09-01,Chicago,18.531
1940-10-01,Chicago,14.164
1940-11-01,Chicago,5.627000000000001
1940-12-01,Chicago,3.2710000000000004
1941-01-01,Chicago,1.1800000000000002
1941-02-01,Chicago,-0.967
1941-03-01,Chicago,0.9049999999999998
1941-04-01,Chicago,10.26
1941-05-01,Chicago,13.663
1941-06-01,Chicago,18.223
1941-07-01,Chicago,22.403
1941-08-01,Chicago,22.873
1941-09-01,Chicago,20.638
1941-10-01,Chicago,13.958
1941-11-01,Chicago,8.437999999999999
1941-12-01,Chicago,5.362
1942-01-01,Chicago,-0.302
1942-02-01,Chicago,-0.989
1942-03-01,Chicago,5.1530000000000005
1942-04-01,Chicago,10.051
1942-05-01,Chicago,12.029000000000002
1942-06-01,Chicago,17.671
1942-07-01,Chicago,22.121
1942-08-01,Chicago,22.233
1942-09-01,Chicago,17.59
1942-10-01,Chicago,12.890999999999998
1942-11-01,Chicago,7.449
1942-12-01,Chicago,-0.957
1943-01-01,Chicago,-1.786
1943-02-01,Chicago,0.499
1943-03-01,Chicago,1.216
1943-04-01,Chicago,5.727
1943-05-01,Chicago,10.355
1943-06-01,Chicago,19.215
1943-07-01,Chicago,22.461
1943-08-01,Chicago,23.323
1943-09-01,Chicago,16.875999999999998
1943-10-01,Chicago,12.353
1943-11-01,Chicago,5.08
1943-12-01,Chicago,1.265
1944-01-01,Chicago,3.3460000000000005
1944-02-01,Chicago,1.268
1944-03-01,Chicago,1.22
1944-04-01,Chicago,5.339
1944-05-01,Chicago,14.072
1944-06-01,Chicago,19.413
1944-07-01,Chicago,21.808000000000003
1944-08-01,Chicago,23.521
1944-09-01,Chicago,19.589
1944-10-01,Chicago,12.63
1944-11-01,Chicago,8.706999999999999
1944-12-01,Chicago,-1.0860000000000003
1945-01-01,Chicago,-2.819
1945-02-01,Chicago,0.8059999999999999
1945-03-01,Chicago,10.128
1945-04-01,Chicago,8.259
1945-05-01,Chicago,8.870999999999997
1945-06-01,Chicago,15.209
1945-07-01,Chicago,20.609
1945-08-01,Chicago,22.19400000000001
1945-09-01,Chicago,18.536
1945-10-01,Chicago,11.839
1945-11-01,Chicago,7.385
1945-12-01,Chicago,-1.452
1946-01-01,Chicago,1.0550000000000002
1946-02-01,Chicago,0.7020000000000001
1946-03-01,Chicago,9.066
1946-04-01,Chicago,8.626000000000001
1946-05-01,Chicago,10.54
1946-06-01,Chicago,17.018
1946-07-01,Chicago,22.166
1946-08-01,Chicago,21.049
1946-09-01,Chicago,19.249
1946-10-01,Chicago,15.528
1946-11-01,Chicago,8.395
1946-12-01,Chicago,3.417
1947-01-01,Chicago,1.818
1947-02-01,Chicago,-2.649
1947-03-01,Chicago,1.082
1947-04-01,Chicago,6.45
1947-05-01,Chicago,8.802
1947-06-01,Chicago,15.777
1947-07-01,Chicago,20.717
1947-08-01,Chicago,26.372
1947-09-01,Chicago,20.102
1947-10-01,Chicago,17.724
1947-11-01,Chicago,4.372
1947-12-01,Chicago,2.104
1948-01-01,Chicago,-3.529
1948-02-01,Chicago,-0.513
1948-03-01,Chicago,2.96
1948-04-01,Chicago,9.737
1948-05-01,Chicago,9.71
1948-06-01,Chicago,16.583
1948-07-01,Chicago,22.52
1948-08-01,Chicago,23.124
1948-09-01,Chicago,20.659
1948-10-01,Chicago,12.035
1948-11-01,Chicago,9.12
1948-12-01,Chicago,2.478
1949-01-01,Chicago,1.861
1949-02-01,Chicago,0.8029999999999999
1949-03-01,Chicago,3.703
1949-04-01,Chicago,6.892
1949-05-01,Chicago,12.503
1949-06-01,Chicago,19.632
1949-07-01,Chicago,23.725
1949-08-01,Chicago,23.244
1949-09-01,Chicago,16.453
1949-10-01,Chicago,15.104
1949-11-01,Chicago,7.050999999999998
1949-12-01,Chicago,3.2380000000000004
1950-01-01,Chicago,2.5010000000000003
1950-02-01,Chicago,0.008
1950-03-01,Chicago,0.983
1950-04-01,Chicago,3.874
1950-05-01,Chicago,11.718
1950-06-01,Chicago,17.235
1950-07-01,Chicago,20.247
1950-08-01,Chicago,20.643
1950-09-01,Chicago,18.09
1950-10-01,Chicago,15.481
1950-11-01,Chicago,4.635
1950-12-01,Chicago,-2.315
1951-01-01,Chicago,-0.928
1951-02-01,Chicago,0.262
1951-03-01,Chicago,2.721
1951-04-01,Chicago,6.1880000000000015
1951-05-01,Chicago,12.986
1951-06-01,Chicago,15.905
1951-07-01,Chicago,20.9
1951-08-01,Chicago,20.649
1951-09-01,Chicago,17.366
1951-10-01,Chicago,13.664
1951-11-01,Chicago,2.7589999999999995
1951-12-01,Chicago,0.562
1952-01-01,Chicago,0.991
1952-02-01,Chicago,2.645
1952-03-01,Chicago,2.097
1952-04-01,Chicago,8.514000000000001
1952-05-01,Chicago,11.037999999999998
1952-06-01,Chicago,19.318
1952-07-01,Chicago,23.155
1952-08-01,Chicago,22.038
1952-09-01,Chicago,19.101
1952-10-01,Chicago,10.178
1952-11-01,Chicago,8.276
1952-12-01,Chicago,3.599
1953-01-01,Chicago,2.128
1953-02-01,Chicago,2.643
1953-03-01,Chicago,4.507
1953-04-01,Chicago,5.806
1953-05-01,Chicago,12.382
1953-06-01,Chicago,19.145
1953-07-01,Chicago,22.665
1953-08-01,Chicago,23.379
1953-09-01,Chicago,19.363
1953-10-01,Chicago,15.375
1953-11-01,Chicago,9.155
1953-12-01,Chicago,3.4610000000000003
1954-01-01,Chicago,0.3819999999999999
1954-02-01,Chicago,5.229
1954-03-01,Chicago,2.399
1954-04-01,Chicago,9.31
1954-05-01,Chicago,9.493
1954-06-01,Chicago,19.439
1954-07-01,Chicago,21.756
1954-08-01,Chicago,21.799
1954-09-01,Chicago,19.896
1954-10-01,Chicago,13.267
1954-11-01,Chicago,7.874
1954-12-01,Chicago,2.417
1955-01-01,Chicago,-0.3059999999999998
1955-02-01,Chicago,0.4300000000000001
1955-03-01,Chicago,3.179
1955-04-01,Chicago,10.958
1955-05-01,Chicago,13.103
1955-06-01,Chicago,16.602999999999998
1955-07-01,Chicago,24.831
1955-08-01,Chicago,25.256
1955-09-01,Chicago,19.382
1955-10-01,Chicago,14.059
1955-11-01,Chicago,4.824
1955-12-01,Chicago,-0.1759999999999999
1956-01-01,Chicago,0.971
1956-02-01,Chicago,0.6859999999999999
1956-03-01,Chicago,2.1590000000000003
